code,effective_date
000012,2006-10-01
000021,2006-10-01
000022,2006-10-01
000024,2006-10-01
000027,2006-10-01
000029,2006-10-01
000031,2006-10-01
000036,2006-10-01
000039,2006-10-01
000059,2006-10-01
000060,2006-10-01
000061,2006-10-01
000063,2006-10-01
000066,2006-10-01
000068,2006-10-01
000069,2006-10-01
000088,2006-10-01
000089,2006-10-01
000099,2006-10-01
000100,2006-10-01
000157,2006-10-01
000400,2006-10-01
000401,2006-10-01
000402,2006-10-01
000410,2006-10-01
000422,2006-10-01
000423,2006-10-01
000425,2006-10-01
000488,2006-10-01
000503,2006-10-01
000518,2006-10-01
000520,2006-10-01
000527,2006-10-01
000528,2006-10-01
000538,2006-10-01
000539,2006-10-01
000541,2006-10-01
000550,2006-10-01
000559,2006-10-01
000562,2006-10-01
000568,2006-10-01
000581,2006-10-01
000601,2006-10-01
000607,2006-10-01
000617,2006-10-01
000623,2006-10-01
000625,2006-10-01
000629,2006-10-01
000630,2006-10-01
000636,2006-10-01
000651,2006-10-01
000652,2006-10-01
000659,2006-10-01
000680,2006-10-01
000682,2006-10-01
000698,2006-10-01
000707,2006-10-01
000708,2006-10-01
000709,2006-10-01
000717,2006-10-01
000725,2006-10-01
000726,2006-10-01
000729,2006-10-01
000733,2006-10-01
000758,2006-10-01
000761,2006-10-01
000767,2006-10-01
000768,2006-10-01
000778,2006-10-01
000786,2006-10-01
000792,2006-10-01
000793,2006-10-01
000800,2006-10-01
000806,2006-10-01
000807,2006-10-01
000822,2006-10-01
000825,2006-10-01
000828,2006-10-01
000839,2006-10-01
000858,2006-10-01
000869,2006-10-01
000875,2006-10-01
000878,2006-10-01
000895,2006-10-01
000898,2006-10-01
000900,2006-10-01
000912,2006-10-01
000917,2006-10-01
000920,2006-10-01
000927,2006-10-01
000930,2006-10-01
000932,2006-10-01
000933,2006-10-01
000937,2006-10-01
000939,2006-10-01
000959,2006-10-01
000960,2006-10-01
000962,2006-10-01
000968,2006-10-01
000969,2006-10-01
000970,2006-10-01
000983,2006-10-01
000997,2006-10-01
002024,2006-10-01
600000,2006-10-02
600001,2006-10-02
600004,2006-10-02
600005,2006-10-02
600006,2006-10-02
600008,2006-10-02
600009,2006-10-02
600010,2006-10-02
600011,2006-10-02
600012,2006-10-02
600015,2006-10-02
600016,2006-10-02
600018,2006-10-02
600019,2006-10-02
600020,2006-10-02
600021,2006-10-02
600022,2006-10-02
600026,2006-10-02
600027,2006-10-02
600028,2006-10-02
600029,2006-10-02
600030,2006-10-02
600031,2006-10-02
600033,2006-10-02
600035,2006-10-02
600036,2006-10-02
600037,2006-10-02
600050,2006-10-02
600057,2006-10-02
600058,2006-10-02
600060,2006-10-02
600062,2006-10-02
600073,2006-10-02
600078,2006-10-02
600085,2006-10-02
600087,2006-10-02
600088,2006-10-02
600089,2006-10-02
600091,2006-10-02
600096,2006-10-02
600098,2006-10-02
600100,2006-10-02
600102,2006-10-02
600104,2006-10-02
600108,2006-10-02
600110,2006-10-02
600115,2006-10-02
600117,2006-10-02
600121,2006-10-02
600123,2006-10-02
600125,2006-10-02
600126,2006-10-02
600132,2006-10-02
600138,2006-10-02
600143,2006-10-02
600151,2006-10-02
600153,2006-10-02
600166,2006-10-02
600170,2006-10-02
600171,2006-10-02
600177,2006-10-02
600183,2006-10-02
600188,2006-10-02
600196,2006-10-02
600198,2006-10-02
600205,2006-10-02
600207,2006-10-02
600210,2006-10-02
600215,2006-10-02
600220,2006-10-02
600221,2006-10-02
600231,2006-10-02
600236,2006-10-02
600256,2006-10-02
600266,2006-10-02
600267,2006-10-02
600269,2006-10-02
600270,2006-10-02
600271,2006-10-02
600276,2006-10-02
600282,2006-10-02
600296,2006-10-02
600299,2006-10-02
600307,2006-10-02
600308,2006-10-02
600309,2006-10-02
600320,2006-10-02
600331,2006-10-02
600333,2006-10-02
600339,2006-10-02
600348,2006-10-02
600350,2006-10-02
600357,2006-10-02
600361,2006-10-02
600362,2006-10-02
600377,2006-10-02
600383,2006-10-02
600399,2006-10-02
600406,2006-10-02
600408,2006-10-02
600410,2006-10-02
600415,2006-10-02
600418,2006-10-02
600428,2006-10-02
600456,2006-10-02
600460,2006-10-02
600498,2006-10-02
600500,2006-10-02
600508,2006-10-02
600519,2006-10-02
600521,2006-10-02
600535,2006-10-02
600548,2006-10-02
600549,2006-10-02
600550,2006-10-02
600569,2006-10-02
600578,2006-10-02
600581,2006-10-02
600583,2006-10-02
600585,2006-10-02
600588,2006-10-02
600591,2006-10-02
600597,2006-10-02
600598,2006-10-02
600600,2006-10-02
600601,2006-10-02
600602,2006-10-02
600616,2006-10-02
600621,2006-10-02
600627,2006-10-02
600628,2006-10-02
600631,2006-10-02
600635,2006-10-02
600637,2006-10-02
600639,2006-10-02
600642,2006-10-02
600643,2006-10-02
600649,2006-10-02
600652,2006-10-02
600653,2006-10-02
600654,2006-10-02
600655,2006-10-02
600660,2006-10-02
600662,2006-10-02
600663,2006-10-02
600674,2006-10-02
600675,2006-10-02
600688,2006-10-02
600690,2006-10-02
600694,2006-10-02
600717,2006-10-02
600718,2006-10-02
600724,2006-10-02
600739,2006-10-02
600740,2006-10-02
600741,2006-10-02
600747,2006-10-02
600754,2006-10-02
600770,2006-10-02
600779,2006-10-02
600780,2006-10-02
600786,2006-10-02
600795,2006-10-02
600797,2006-10-02
600808,2006-10-02
600809,2006-10-02
600811,2006-10-02
600812,2006-10-02
600820,2006-10-02
600832,2006-10-02
600834,2006-10-02
600835,2006-10-02
600839,2006-10-02
600851,2006-10-02
600854,2006-10-02
600863,2006-10-02
600868,2006-10-02
600871,2006-10-02
600874,2006-10-02
600875,2006-10-02
600879,2006-10-02
600881,2006-10-02
600884,2006-10-02
600886,2006-10-02
600887,2006-10-02
600894,2006-10-02
600895,2006-10-02
600900,2006-10-02
600970,2006-10-02
600997,2006-10-02
601006,2006-10-02
601607,2006-10-02
601988,2006-10-02
000001,2006-10-02
000002,2006-10-02
000009,2006-10-02
000012,2006-10-02
000021,2006-10-02
000022,2006-10-02
000024,2006-10-02
000027,2006-10-02
000029,2006-10-02
000031,2006-10-02
000036,2006-10-02
000039,2006-10-02
000059,2006-10-02
000060,2006-10-02
000061,2006-10-02
000063,2006-10-02
000066,2006-10-02
000068,2006-10-02
000069,2006-10-02
000088,2006-10-02
000089,2006-10-02
000099,2006-10-02
000100,2006-10-02
000157,2006-10-02
000400,2006-10-02
000401,2006-10-02
000402,2006-10-02
000410,2006-10-02
000422,2006-10-02
000423,2006-10-02
000425,2006-10-02
000488,2006-10-02
000503,2006-10-02
000518,2006-10-02
000520,2006-10-02
000527,2006-10-02
000528,2006-10-02
000538,2006-10-02
000539,2006-10-02
000541,2006-10-02
000550,2006-10-02
000559,2006-10-02
000562,2006-10-02
000568,2006-10-02
000581,2006-10-02
000601,2006-10-02
000607,2006-10-02
000617,2006-10-02
000623,2006-10-02
000625,2006-10-02
000629,2006-10-02
000630,2006-10-02
000636,2006-10-02
000651,2006-10-02
000652,2006-10-02
000659,2006-10-02
000680,2006-10-02
000682,2006-10-02
000698,2006-10-02
000707,2006-10-02
000708,2006-10-02
000709,2006-10-02
000717,2006-10-02
000725,2006-10-02
000726,2006-10-02
000729,2006-10-02
000733,2006-10-02
000758,2006-10-02
000761,2006-10-02
000767,2006-10-02
000768,2006-10-02
000778,2006-10-02
000786,2006-10-02
000792,2006-10-02
000793,2006-10-02
000800,2006-10-02
000806,2006-10-02
000807,2006-10-02
000822,2006-10-02
000825,2006-10-02
000828,2006-10-02
000839,2006-10-02
000858,2006-10-02
000869,2006-10-02
000875,2006-10-02
000878,2006-10-02
000895,2006-10-02
000898,2006-10-02
000900,2006-10-02
000912,2006-10-02
000917,2006-10-02
000920,2006-10-02
000927,2006-10-02
000930,2006-10-02
000932,2006-10-02
000933,2006-10-02
000937,2006-10-02
000939,2006-10-02
000959,2006-10-02
000960,2006-10-02
000962,2006-10-02
000968,2006-10-02
000969,2006-10-02
000970,2006-10-02
000983,2006-10-02
000997,2006-10-02
002024,2006-10-02
600000,2006-10-03
600001,2006-10-03
600004,2006-10-03
600005,2006-10-03
600006,2006-10-03
600008,2006-10-03
600009,2006-10-03
600010,2006-10-03
600011,2006-10-03
600012,2006-10-03
600015,2006-10-03
600016,2006-10-03
600018,2006-10-03
600019,2006-10-03
600020,2006-10-03
600021,2006-10-03
600022,2006-10-03
600026,2006-10-03
600027,2006-10-03
600028,2006-10-03
600029,2006-10-03
600030,2006-10-03
600031,2006-10-03
600033,2006-10-03
600035,2006-10-03
600036,2006-10-03
600037,2006-10-03
600050,2006-10-03
600057,2006-10-03
600058,2006-10-03
600060,2006-10-03
600062,2006-10-03
600073,2006-10-03
600078,2006-10-03
600085,2006-10-03
600087,2006-10-03
600088,2006-10-03
600089,2006-10-03
600091,2006-10-03
600096,2006-10-03
600098,2006-10-03
600100,2006-10-03
600102,2006-10-03
600104,2006-10-03
600108,2006-10-03
600110,2006-10-03
600115,2006-10-03
600117,2006-10-03
600121,2006-10-03
600123,2006-10-03
600125,2006-10-03
600126,2006-10-03
600132,2006-10-03
600138,2006-10-03
600143,2006-10-03
600151,2006-10-03
600153,2006-10-03
600166,2006-10-03
600170,2006-10-03
600171,2006-10-03
600177,2006-10-03
600183,2006-10-03
600188,2006-10-03
600196,2006-10-03
600198,2006-10-03
600205,2006-10-03
600207,2006-10-03
600210,2006-10-03
600215,2006-10-03
600220,2006-10-03
600221,2006-10-03
600231,2006-10-03
600236,2006-10-03
600256,2006-10-03
600266,2006-10-03
600267,2006-10-03
600269,2006-10-03
600270,2006-10-03
600271,2006-10-03
600276,2006-10-03
600282,2006-10-03
600296,2006-10-03
600299,2006-10-03
600307,2006-10-03
600308,2006-10-03
600309,2006-10-03
600320,2006-10-03
600331,2006-10-03
600333,2006-10-03
600339,2006-10-03
600348,2006-10-03
600350,2006-10-03
600357,2006-10-03
600361,2006-10-03
600362,2006-10-03
600377,2006-10-03
600383,2006-10-03
600399,2006-10-03
600406,2006-10-03
600408,2006-10-03
600410,2006-10-03
600415,2006-10-03
600418,2006-10-03
600428,2006-10-03
600456,2006-10-03
600460,2006-10-03
600498,2006-10-03
600500,2006-10-03
600508,2006-10-03
600519,2006-10-03
600521,2006-10-03
600535,2006-10-03
600548,2006-10-03
600549,2006-10-03
600550,2006-10-03
600569,2006-10-03
600578,2006-10-03
600581,2006-10-03
600583,2006-10-03
600585,2006-10-03
600588,2006-10-03
600591,2006-10-03
600597,2006-10-03
600598,2006-10-03
600600,2006-10-03
600601,2006-10-03
600602,2006-10-03
600616,2006-10-03
600621,2006-10-03
600627,2006-10-03
600628,2006-10-03
600631,2006-10-03
600635,2006-10-03
600637,2006-10-03
600639,2006-10-03
600642,2006-10-03
600643,2006-10-03
600649,2006-10-03
600652,2006-10-03
600653,2006-10-03
600654,2006-10-03
600655,2006-10-03
600660,2006-10-03
600662,2006-10-03
600663,2006-10-03
600674,2006-10-03
600675,2006-10-03
600688,2006-10-03
600690,2006-10-03
600694,2006-10-03
600717,2006-10-03
600718,2006-10-03
600724,2006-10-03
600739,2006-10-03
600740,2006-10-03
600741,2006-10-03
600747,2006-10-03
600754,2006-10-03
600770,2006-10-03
600779,2006-10-03
600780,2006-10-03
600786,2006-10-03
600795,2006-10-03
600797,2006-10-03
600808,2006-10-03
600809,2006-10-03
600811,2006-10-03
600812,2006-10-03
600820,2006-10-03
600832,2006-10-03
600834,2006-10-03
600835,2006-10-03
600839,2006-10-03
600851,2006-10-03
600854,2006-10-03
600863,2006-10-03
600868,2006-10-03
600871,2006-10-03
600874,2006-10-03
600875,2006-10-03
600879,2006-10-03
600881,2006-10-03
600884,2006-10-03
600886,2006-10-03
600887,2006-10-03
600894,2006-10-03
600895,2006-10-03
600900,2006-10-03
600970,2006-10-03
600997,2006-10-03
601006,2006-10-03
601607,2006-10-03
601988,2006-10-03
000001,2006-10-03
000002,2006-10-03
000009,2006-10-03
000012,2006-10-03
000021,2006-10-03
000022,2006-10-03
000024,2006-10-03
000027,2006-10-03
000029,2006-10-03
000031,2006-10-03
000036,2006-10-03
000039,2006-10-03
000059,2006-10-03
000060,2006-10-03
000061,2006-10-03
000063,2006-10-03
000066,2006-10-03
000068,2006-10-03
000069,2006-10-03
000088,2006-10-03
000089,2006-10-03
000099,2006-10-03
000100,2006-10-03
000157,2006-10-03
000400,2006-10-03
000401,2006-10-03
000402,2006-10-03
000410,2006-10-03
000422,2006-10-03
000423,2006-10-03
000425,2006-10-03
000488,2006-10-03
000503,2006-10-03
000518,2006-10-03
000520,2006-10-03
000527,2006-10-03
000528,2006-10-03
000538,2006-10-03
000539,2006-10-03
000541,2006-10-03
000550,2006-10-03
000559,2006-10-03
000562,2006-10-03
000568,2006-10-03
000581,2006-10-03
000601,2006-10-03
000607,2006-10-03
000617,2006-10-03
000623,2006-10-03
000625,2006-10-03
000629,2006-10-03
000630,2006-10-03
000636,2006-10-03
000651,2006-10-03
000652,2006-10-03
000659,2006-10-03
000680,2006-10-03
000682,2006-10-03
000698,2006-10-03
000707,2006-10-03
000708,2006-10-03
000709,2006-10-03
000717,2006-10-03
000725,2006-10-03
000726,2006-10-03
000729,2006-10-03
000733,2006-10-03
000758,2006-10-03
000761,2006-10-03
000767,2006-10-03
000768,2006-10-03
000778,2006-10-03
000786,2006-10-03
000792,2006-10-03
000793,2006-10-03
000800,2006-10-03
000806,2006-10-03
000807,2006-10-03
000822,2006-10-03
000825,2006-10-03
000828,2006-10-03
000839,2006-10-03
000858,2006-10-03
000869,2006-10-03
000875,2006-10-03
000878,2006-10-03
000895,2006-10-03
000898,2006-10-03
000900,2006-10-03
000912,2006-10-03
000917,2006-10-03
000920,2006-10-03
000927,2006-10-03
000930,2006-10-03
000932,2006-10-03
000933,2006-10-03
000937,2006-10-03
000939,2006-10-03
000959,2006-10-03
000960,2006-10-03
000962,2006-10-03
000968,2006-10-03
000969,2006-10-03
000970,2006-10-03
000983,2006-10-03
000997,2006-10-03
002024,2006-10-03
600000,2006-10-28
600001,2006-10-28
600004,2006-10-28
600005,2006-10-28
600006,2006-10-28
600008,2006-10-28
600009,2006-10-28
600010,2006-10-28
600011,2006-10-28
600012,2006-10-28
600015,2006-10-28
600016,2006-10-28
600018,2006-10-28
600019,2006-10-28
600020,2006-10-28
600021,2006-10-28
600022,2006-10-28
600026,2006-10-28
600027,2006-10-28
600028,2006-10-28
600029,2006-10-28
600030,2006-10-28
600031,2006-10-28
600033,2006-10-28
600035,2006-10-28
600036,2006-10-28
600037,2006-10-28
600050,2006-10-28
600057,2006-10-28
600058,2006-10-28
600060,2006-10-28
600062,2006-10-28
600073,2006-10-28
600078,2006-10-28
600085,2006-10-28
600087,2006-10-28
600088,2006-10-28
600089,2006-10-28
600091,2006-10-28
600096,2006-10-28
600098,2006-10-28
600100,2006-10-28
600102,2006-10-28
600104,2006-10-28
600108,2006-10-28
600110,2006-10-28
600115,2006-10-28
600117,2006-10-28
600121,2006-10-28
600123,2006-10-28
600125,2006-10-28
600126,2006-10-28
600132,2006-10-28
600138,2006-10-28
600143,2006-10-28
600151,2006-10-28
600153,2006-10-28
600166,2006-10-28
600170,2006-10-28
600171,2006-10-28
600177,2006-10-28
600183,2006-10-28
600188,2006-10-28
600196,2006-10-28
600198,2006-10-28
600205,2006-10-28
600207,2006-10-28
600210,2006-10-28
600215,2006-10-28
600220,2006-10-28
600221,2006-10-28
600231,2006-10-28
600236,2006-10-28
600256,2006-10-28
600266,2006-10-28
600267,2006-10-28
600269,2006-10-28
600270,2006-10-28
600271,2006-10-28
600276,2006-10-28
600282,2006-10-28
600296,2006-10-28
600299,2006-10-28
600307,2006-10-28
600308,2006-10-28
600309,2006-10-28
600320,2006-10-28
600331,2006-10-28
600333,2006-10-28
600339,2006-10-28
600348,2006-10-28
600350,2006-10-28
600357,2006-10-28
600361,2006-10-28
600362,2006-10-28
600377,2006-10-28
600383,2006-10-28
600399,2006-10-28
600406,2006-10-28
600408,2006-10-28
600410,2006-10-28
600415,2006-10-28
600418,2006-10-28
600428,2006-10-28
600456,2006-10-28
600460,2006-10-28
600498,2006-10-28
600500,2006-10-28
600508,2006-10-28
600519,2006-10-28
600521,2006-10-28
600535,2006-10-28
600548,2006-10-28
600549,2006-10-28
600550,2006-10-28
600569,2006-10-28
600578,2006-10-28
600581,2006-10-28
600583,2006-10-28
600585,2006-10-28
600588,2006-10-28
600591,2006-10-28
600597,2006-10-28
600598,2006-10-28
600600,2006-10-28
600601,2006-10-28
600602,2006-10-28
600616,2006-10-28
600621,2006-10-28
600627,2006-10-28
600628,2006-10-28
600631,2006-10-28
600635,2006-10-28
600637,2006-10-28
600639,2006-10-28
600642,2006-10-28
600643,2006-10-28
600649,2006-10-28
600652,2006-10-28
600653,2006-10-28
600654,2006-10-28
600655,2006-10-28
600660,2006-10-28
600662,2006-10-28
600663,2006-10-28
600674,2006-10-28
600675,2006-10-28
600688,2006-10-28
600690,2006-10-28
600694,2006-10-28
600717,2006-10-28
600718,2006-10-28
600724,2006-10-28
600739,2006-10-28
600740,2006-10-28
600741,2006-10-28
600747,2006-10-28
600754,2006-10-28
600770,2006-10-28
600779,2006-10-28
600780,2006-10-28
600786,2006-10-28
600795,2006-10-28
600797,2006-10-28
600808,2006-10-28
600809,2006-10-28
600811,2006-10-28
600812,2006-10-28
600820,2006-10-28
600832,2006-10-28
600834,2006-10-28
600835,2006-10-28
600839,2006-10-28
600851,2006-10-28
600854,2006-10-28
600863,2006-10-28
600868,2006-10-28
600871,2006-10-28
600874,2006-10-28
600875,2006-10-28
600879,2006-10-28
600881,2006-10-28
600884,2006-10-28
600886,2006-10-28
600887,2006-10-28
600894,2006-10-28
600895,2006-10-28
600900,2006-10-28
600970,2006-10-28
600997,2006-10-28
601006,2006-10-28
601607,2006-10-28
601988,2006-10-28
000001,2006-10-28
000002,2006-10-28
000009,2006-10-28
000012,2006-10-28
000021,2006-10-28
000022,2006-10-28
000024,2006-10-28
000027,2006-10-28
000029,2006-10-28
000031,2006-10-28
000036,2006-10-28
000039,2006-10-28
000059,2006-10-28
000060,2006-10-28
000061,2006-10-28
000063,2006-10-28
000066,2006-10-28
000068,2006-10-28
000069,2006-10-28
000088,2006-10-28
000089,2006-10-28
000099,2006-10-28
000100,2006-10-28
000157,2006-10-28
000400,2006-10-28
000401,2006-10-28
000402,2006-10-28
000410,2006-10-28
000422,2006-10-28
000423,2006-10-28
000425,2006-10-28
000488,2006-10-28
000503,2006-10-28
000518,2006-10-28
000520,2006-10-28
000527,2006-10-28
000528,2006-10-28
000538,2006-10-28
000539,2006-10-28
000541,2006-10-28
000550,2006-10-28
000559,2006-10-28
000562,2006-10-28
000568,2006-10-28
000581,2006-10-28
000601,2006-10-28
000607,2006-10-28
000617,2006-10-28
000623,2006-10-28
000625,2006-10-28
000629,2006-10-28
000630,2006-10-28
000636,2006-10-28
000651,2006-10-28
000652,2006-10-28
000659,2006-10-28
000680,2006-10-28
000682,2006-10-28
000698,2006-10-28
000707,2006-10-28
000708,2006-10-28
000709,2006-10-28
000717,2006-10-28
000725,2006-10-28
000726,2006-10-28
000729,2006-10-28
000733,2006-10-28
000758,2006-10-28
000761,2006-10-28
000767,2006-10-28
000768,2006-10-28
000778,2006-10-28
000786,2006-10-28
000792,2006-10-28
000793,2006-10-28
000800,2006-10-28
000806,2006-10-28
000807,2006-10-28
000822,2006-10-28
000825,2006-10-28
000828,2006-10-28
000839,2006-10-28
000858,2006-10-28
000869,2006-10-28
000875,2006-10-28
000878,2006-10-28
000895,2006-10-28
000898,2006-10-28
000900,2006-10-28
000912,2006-10-28
000917,2006-10-28
000920,2006-10-28
000927,2006-10-28
000930,2006-10-28
000932,2006-10-28
000933,2006-10-28
000937,2006-10-28
000939,2006-10-28
000959,2006-10-28
000960,2006-10-28
000962,2006-10-28
000968,2006-10-28
000969,2006-10-28
000970,2006-10-28
000983,2006-10-28
000997,2006-10-28
002024,2006-10-28
600000,2007-04-01
600001,2007-04-01
600004,2007-04-01
600005,2007-04-01
600006,2007-04-01
600007,2007-04-01
600008,2007-04-01
600009,2007-04-01
600010,2007-04-01
600011,2007-04-01
600012,2007-04-01
600015,2007-04-01
600016,2007-04-01
600018,2007-04-01
600019,2007-04-01
600020,2007-04-01
600021,2007-04-01
600022,2007-04-01
600026,2007-04-01
600027,2007-04-01
600028,2007-04-01
600029,2007-04-01
600030,2007-04-01
600031,2007-04-01
600033,2007-04-01
600035,2007-04-01
600036,2007-04-01
600037,2007-04-01
600048,2007-04-01
600050,2007-04-01
600058,2007-04-01
600060,2007-04-01
600062,2007-04-01
600066,2007-04-01
600068,2007-04-01
600073,2007-04-01
600078,2007-04-01
600085,2007-04-01
600087,2007-04-01
600088,2007-04-01
600089,2007-04-01
600096,2007-04-01
600098,2007-04-01
600100,2007-04-01
600102,2007-04-01
600104,2007-04-01
600108,2007-04-01
600110,2007-04-01
600117,2007-04-01
600118,2007-04-01
600121,2007-04-01
600123,2007-04-01
600125,2007-04-01
600132,2007-04-01
600143,2007-04-01
600150,2007-04-01
600151,2007-04-01
600153,2007-04-01
600160,2007-04-01
600161,2007-04-01
600170,2007-04-01
600171,2007-04-01
600177,2007-04-01
600183,2007-04-01
600188,2007-04-01
600190,2007-04-01
600196,2007-04-01
600198,2007-04-01
600200,2007-04-01
600205,2007-04-01
600210,2007-04-01
600220,2007-04-01
600221,2007-04-01
600236,2007-04-01
600256,2007-04-01
600266,2007-04-01
600267,2007-04-01
600269,2007-04-01
600270,2007-04-01
600271,2007-04-01
600282,2007-04-01
600296,2007-04-01
600299,2007-04-01
600307,2007-04-01
600308,2007-04-01
600309,2007-04-01
600312,2007-04-01
600316,2007-04-01
600320,2007-04-01
600331,2007-04-01
600332,2007-04-01
600333,2007-04-01
600348,2007-04-01
600350,2007-04-01
600357,2007-04-01
600361,2007-04-01
600362,2007-04-01
600377,2007-04-01
600383,2007-04-01
